timestamp,device,flow_rate_lpm,pressure_bar,total_usage_liters
2025-11-17 00:56:04,toilet_flush,2.36,4.98,5.32
2025-11-17 00:23:22,garden_irrigation,18.32,1.59,11.77
2025-11-17 00:36:35,dishwasher,17.91,4.65,7.17
2025-11-17 00:36:35,kitchen_sink,5.66,1.51,
2025-11-17 00:43:26,washing_machine,4.08,2.77,
2025-11-17 00:30:33,dishwasher,4.76,2.09,2.74
2025-11-17 00:17:14,shower,3.99,4.15,1.87
2025-11-17 00:22:44,kitchen_sink,21.53,1.68,31.98
2025-11-17 00:28:29,kitchen_sink,7.28,3.44,6.49
2025-11-17 00:11:27,None,9.17,2.53,22.87
2025-11-17 00:59:26,garden_irrigation,6.49,1.97,7.36
2025-11-17 00:32:17,washing_machine,33.55,4.2,23.09
2025-11-17 00:02:09,washing_machine,29.98,2.26,49.36
2025-11-17 00:41:52,garden_irrigation,8.45,2.28,6.44
2025-11-17 00:43:55,garden_irrigation,11.8,2.46,15.77
2025-11-17 00:51:44,kitchen_sink,7.74,3.55,10.14
2025-11-17 00:33:25,shower,17.47,3.81,21.72
2025-11-17 00:14:20,washing_machine,1.18,1.56,2.4
2025-11-17 00:12:24,shower,23.66,2.35,16.52
2025-11-17 00:17:59,garden_irrigation,18.55,3.01,42.29
2025-11-17 00:32:16,None,31.5,2.66,63.63
2025-11-17 00:01:04,washing_machine,6.17,4.59,5.96
2025-11-17 00:36:15,kitchen_sink,28.24,4.26,17.38
2025-11-17 00:24:05,dishwasher,27.82,3.69,23.45
2025-11-17 00:15:31,washing_machine,4.89,2.68,4.72
2025-11-17 00:44:41,kitchen_sink,14.25,3.95,21.1
2025-11-17 00:46:49,toilet_flush,6.37,4.45,1.95
2025-11-17 00:51:19,kitchen_sink,9.29,3.58,21.4
2025-11-17 00:19:15,washing_machine,9.58,4.25,4.09
2025-11-17 00:02:23,washing_machine,19.69,4.12,16.59
2025-11-17 00:45:25,kitchen_sink,14.69,3.5,6.63
2025-11-17 00:19:32,shower,33.2,2.59,26.24
2025-11-17 00:53:29,kitchen_sink,4.86,4.11,10.34
2025-11-17 00:40:57,toilet_flush,34.09,2.22,55.05
2025-11-17 00:22:43,toilet_flush,8.46,4.23,6.12
2025-11-17 00:47:13,shower,27.16,4.32,59.89
2025-11-17 00:51:03,toilet_flush,12.19,4.38,24.89
2025-11-17 00:21:49,washing_machine,5.44,3.16,10.52
2025-11-17 00:42:47,shower,30.1,2.17,64.7
2025-11-17 00:39:21,shower,11.16,1.85,18.14
2025-11-17 00:35:30,shower,23.23,4.1,31.44
2025-11-17 00:37:03,bath,20.04,4.6,21.24
2025-11-17 00:07:21,kitchen_sink,16.78,3.78,11.99
2025-11-17 00:40:21,kitchen_sink,17.61,2.0,26.1
2025-11-17 00:07:01,shower,25.76,4.77,57.85
2025-11-17 00:21:51,dishwasher,3.53,4.96,5.53
2025-11-17 00:49:14,toilet_flush,23.55,3.02,54.52
2025-11-17 00:59:29,bath,31.41,3.58,32.07
2025-11-17 00:43:00,bath,2.49,4.22,4.48
2025-11-17 00:49:34,washing_machine,5.35,4.08,9.05
2025-11-17 00:14:04,washing_machine,25.22,4.89,43.93
2025-11-17 00:18:11,kitchen_sink,15.59,1.9,26.25
2025-11-17 00:43:21,garden_irrigation,14.42,3.53,10.24
2025-11-17 00:43:04,shower,5.23,3.92,2.77
2025-11-17 00:23:24,garden_irrigation,17.98,4.62,44.07
2025-11-17 00:57:48,washing_machine,4.87,4.56,
2025-11-17 00:30:38,dishwasher,16.94,4.92,21.61
2025-11-17 00:22:21,kitchen_sink,26.84,3.29,31.61
2025-11-17 00:54:44,kitchen_sink,9.41,4.41,9.67
2025-11-17 00:49:35,kitchen_sink,17.09,3.0,34.16
2025-11-17 00:49:35,kitchen_sink,34.72,2.98,66.46
2025-11-17 00:24:33,kitchen_sink,24.19,2.39,55.2
2025-11-17 00:40:18,shower,29.53,4.36,32.77
2025-11-17 00:07:16,bath,14.81,4.95,22.18
2025-11-17 00:07:16,garden_irrigation,26.99,2.4,60.79
2025-11-17 00:28:32,dishwasher,1.9,1.7,4.72
2025-11-17 00:37:31,bath,4.74,4.35,11.52
2025-11-17 00:13:37,washing_machine,7.51,3.67,
2025-11-17 00:41:06,washing_machine,14.37,4.86,7.61
2025-11-17 00:09:08,bath,29.68,2.38,7.52
2025-11-17 00:09:08,kitchen_sink,12.45,1.75,26.12
2025-11-17 00:18:07,kitchen_sink,23.08,3.22,49.26
2025-11-17 00:58:13,bath,24.97,1.8,47.86
2025-11-17 00:38:32,kitchen_sink,20.72,2.42,17.48
2025-11-17 00:52:23,bath,12.82,1.94,21.43
2025-11-17 00:01:45,dishwasher,20.41,2.28,18.93
2025-11-17 00:39:32,toilet_flush,12.31,1.87,15.22
2025-11-17 00:52:02,washing_machine,3.39,4.84,3.66
2025-11-17 00:57:24,kitchen_sink,34.75,2.47,79.97
2025-11-17 00:55:08,garden_irrigation,4.89,3.05,3.61
2025-11-17 00:53:15,toilet_flush,3.0,-4.65,4.59
2025-11-17 00:53:05,shower,30.81,3.87,31.74
2025-11-17 00:51:18,dishwasher,10.91,3.66,18.82
2025-11-17 00:21:51,toilet_flush,22.94,3.97,34.38
2025-11-17 00:40:24,toilet_flush,11.85,4.4,27.55
2025-11-17 00:26:35,dishwasher,14.01,4.57,6.08
2025-11-17 00:07:33,toilet_flush,9.54,3.75,6.75
2025-11-17 00:24:00,garden_irrigation,12.34,4.62,24.22
2025-11-17 00:51:10,dishwasher,14.67,3.37,15.38
2025-11-17 00:33:18,washing_machine,25.35,2.47,14.74
2025-11-17 00:57:28,dishwasher,18.15,4.58,24.64
2025-11-17 00:08:40,kitchen_sink,33.05,3.4,56.18
2025-11-17 00:52:09,garden_irrigation,1.94,4.67,0.59
2025-11-17 00:30:19,garden_irrigation,17.86,1.64,15.55
2025-11-17 00:30:19,dishwasher,20.66,2.89,42.59
2025-11-17 00:59:19,bath,32.25,4.82,45.04
2025-11-17 00:37:45,kitchen_sink,2.2,2.37,0.62
2025-11-17 00:28:17,bath,20.29,4.8,17.22
2025-11-17 00:10:39,bath,29.95,4.84,50.02
2025-11-17 00:20:10,dishwasher,8.85,4.59,5.83
2025-11-17 00:35:17,toilet_flush,30.73,3.47,64.63
2025-11-17 00:59:40,bath,1.16,3.76,2.04
2025-11-17 00:36:30,shower,25.77,4.54,33.09
2025-11-17 00:34:48,toilet_flush,32.69,4.22,75.38
2025-11-17 00:34:48,toilet_flush,2317.0,3.71,25.51
2025-11-17 00:00:07,bath,15.65,4.94,11.59
2025-11-17 00:48:19,bath,2.05,3.9,3.53
2025-11-17 00:01:40,washing_machine,32.24,4.91,48.96
2025-11-17 00:31:27,toilet_flush,16.73,1.7,16.25
2025-11-17 00:12:09,shower,1.5,1.99,1.49
2025-11-17 00:54:33,garden_irrigation,24.3,3.08,27.12
2025-11-17 00:05:46,dishwasher,17.12,2.85,14.89
2025-11-17 00:51:12,bath,4.79,4.24,8.78
2025-11-17 00:45:50,toilet_flush,7.89,2.06,13.4
2025-11-17 00:45:50,garden_irrigation,2.72,4.92,3.3
2025-11-17 00:22:17,bath,20.31,2.6,22.65
2025-11-17 00:47:30,washing_machine,21.96,3.0,22.83
2025-11-17 00:19:02,dishwasher,17.95,2.46,15.29
2025-11-17 00:38:22,bath,28.69,3.53,11.39
2025-11-17 00:23:34,shower,30.2,1.71,
2025-11-17 00:34:09,kitchen_sink,21.74,2.02,20.41
2025-11-17 00:44:23,kitchen_sink,0.94,4.11,1.37
2025-11-17 00:16:10,bath,24.49,2.15,48.48
2025-11-17 00:59:20,washing_machine,14.92,2.32,16.56
2025-11-17 00:19:47,shower,20.01,4.28,47.48
2025-11-17 00:44:47,bath,22.89,1.83,48.14
2025-11-17 00:34:57,garden_irrigation,12.58,3.03,31.01
2025-11-17 00:25:14,washing_machine,32.14,1.58,71.2
2025-11-17 00:13:20,toilet_flush,5.12,2.71,8.29
2025-11-17 00:51:58,garden_irrigation,23.67,3.95,37.32
2025-11-17 00:36:58,bath,0.65,1.82,0.32
2025-11-17 00:01:29,toilet_flush,32.4,4.61,60.31
2025-11-17 00:20:28,toilet_flush,4.38,4.68,6.92
2025-11-17 00:30:56,dishwasher,3.77,1.87,5.15
2025-11-17 00:30:56,garden_irrigation,11.99,4.97,21.52
2025-11-17 00:46:18,dishwasher,13.39,2.54,16.35
2025-11-17 00:12:02,toilet_flush,7.89,1.79,11.08
2025-11-17 00:41:53,dishwasher,20.69,1.52,23.09
2025-11-17 00:35:06,kitchen_sink,15.78,2.93,29.19
2025-11-17 00:21:35,dishwasher,1.68,3.7,3.72
2025-11-17 00:13:47,garden_irrigation,11.53,2.66,24.6
2025-11-17 00:24:25,washing_machine,28.46,4.43,57.14
2025-11-17 00:28:30,kitchen_sink,24.29,4.01,5.63
2025-11-17 00:49:03,washing_machine,25.51,2.73,58.6
2025-11-17 00:43:05,shower,24.59,4.07,20.46
2025-11-17 00:43:32,washing_machine,1123.0,4.79,25.18
2025-11-17 00:55:52,garden_irrigation,3.94,1.83,2.57
2025-11-17 00:13:01,washing_machine,9.9,2.57,11.99
2025-11-17 00:11:18,shower,29.2,3.12,56.17
2025-11-17 00:50:16,toilet_flush,34.33,3.24,57.42
2025-11-17 00:49:08,garden_irrigation,17.54,3.4,20.29
2025-11-17 00:09:19,bath,0.83,2.55,1.46
2025-11-17 00:35:57,kitchen_sink,5.33,3.84,7.8
2025-11-17 00:09:55,kitchen_sink,11.61,3.76,9.68
2025-11-17 00:25:03,washing_machine,20.46,3.52,34.51
2025-11-17 00:48:54,kitchen_sink,3.09,1.9,2.07
2025-11-17 00:36:06,dishwasher,33.05,3.17,59.36
2025-11-17 00:32:32,shower,13.1,2.75,
2025-11-17 00:42:06,bath,31.98,3.22,46.76
2025-11-17 00:28:45,dishwasher,27.43,4.73,30.79
2025-11-17 00:35:56,kitchen_sink,26.56,3.18,23.83
2025-11-17 00:40:08,dishwasher,21.43,1.55,29.7
2025-11-17 00:44:23,washing_machine,22.12,3.04,37.25
2025-11-17 00:07:22,kitchen_sink,22.51,4.37,54.48
2025-11-17 00:07:22,dishwasher,22.19,4.23,46.96
2025-11-17 00:07:22,toilet_flush,19.6,3.3,36.25
2025-11-17 00:23:06,toilet_flush,34.53,2.37,44.95
2025-11-17 00:49:28,kitchen_sink,25.76,3.13,28.39
2025-11-17 00:48:19,garden_irrigation,27.3,3.47,7.5
2025-11-17 00:14:10,bath,30.6,5.0,31.39
2025-11-17 00:42:28,kitchen_sink,7.94,3.75,17.08
2025-11-17 00:35:15,toilet_flush,3.39,3.93,3.67
2025-11-17 00:03:46,toilet_flush,17.16,3.22,21.65
2025-11-17 00:15:32,shower,18.24,2.74,15.05
2025-11-17 00:05:57,washing_machine,2911.0,4.35,24.18
2025-11-17 00:16:00,shower,15.81,3.23,5.41
2025-11-17 00:42:57,garden_irrigation,20.19,4.98,32.54
2025-11-17 00:32:30,washing_machine,18.68,3.1,22.99
2025-11-17 00:48:46,kitchen_sink,1.82,1.74,2.9
2025-11-17 00:39:17,kitchen_sink,21.72,3.89,31.66
2025-11-17 00:45:23,garden_irrigation,29.07,1.66,59.23
2025-11-17 00:56:26,bath,5.93,2.38,11.43
2025-11-17 00:09:00,toilet_flush,21.0,2.74,41.46
2025-11-17 00:16:19,bath,20.98,4.09,28.29
2025-11-17 00:32:41,kitchen_sink,6.16,3.23,6.25
2025-11-17 00:48:32,shower,4.76,1.6,11.17
2025-11-17 00:16:56,toilet_flush,34.31,3.66,11.14
2025-11-17 00:33:51,kitchen_sink,14.08,2.94,7.76
2025-11-17 00:34:02,toilet_flush,8.35,4.73,9.73
2025-11-17 00:35:41,bath,6.41,3.25,10.33
2025-11-17 00:48:55,washing_machine,23.53,3.98,5.15
2025-11-17 00:44:17,kitchen_sink,21.53,2.27,39.93
2025-11-17 00:05:44,kitchen_sink,22.7,4.16,33.71
2025-11-17 00:38:42,toilet_flush,3.54,4.02,4.65
2025-11-17 00:33:30,washing_machine,31.33,4.66,36.78
2025-11-17 00:20:53,shower,13.93,1.62,19.43
2025-11-17 00:29:25,washing_machine,11.31,3.07,6.47
2025-11-17 00:40:04,shower,1645.0,3.88,7.4
2025-11-17 00:22:19,dishwasher,13.96,1.83,
2025-11-17 00:27:19,dishwasher,30.29,2.94,
2025-11-17 00:22:37,garden_irrigation,32.56,4.8,50.57
2025-11-17 00:35:36,bath,10.97,3.03,14.31
2025-11-17 00:03:40,washing_machine,30.31,4.95,45.9
2025-11-17 00:42:58,shower,27.46,1.7,40.81
2025-11-17 00:44:23,toilet_flush,32.61,4.01,29.55
2025-11-17 00:07:46,shower,8.98,3.53,3.81
2025-11-17 00:24:03,garden_irrigation,20.41,3.25,46.18
2025-11-17 00:40:54,shower,9.97,4.9,15.75
2025-11-17 00:06:00,bath,28.93,1.95,52.21
2025-11-17 00:17:09,dishwasher,0.68,4.64,0.86
2025-11-17 00:56:27,washing_machine,19.99,3.92,38.78
2025-11-17 00:16:58,shower,12.2,2.41,18.84
2025-11-17 00:18:22,washing_machine,11.63,4.66,3.77
2025-11-17 00:51:59,garden_irrigation,22.75,3.0,51.12
2025-11-17 00:35:09,shower,29.88,4.35,26.97
2025-11-17 00:29:42,shower,21.52,2.86,11.13
2025-11-17 00:05:51,garden_irrigation,29.93,4.48,12.05
2025-11-17 00:37:30,bath,9.63,3.73,17.88
2025-11-17 00:58:52,shower,18.42,1.99,33.51
2025-11-17 00:15:10,washing_machine,16.04,3.77,29.04
2025-11-17 00:43:00,bath,0.9,2.17,2.08
2025-11-17 00:56:21,kitchen_sink,19.71,2.94,19.76
2025-11-17 00:37:48,bath,23.32,2.1,34.76
2025-11-17 00:25:03,dishwasher,20.92,1.58,33.99
2025-11-17 00:25:03,kitchen_sink,25.9,2.24,63.53
2025-11-17 00:16:23,dishwasher,20.21,3.38,18.56
2025-11-17 00:54:27,washing_machine,2.8,3.19,6.72
2025-11-17 00:15:46,dishwasher,4.52,3.26,2.45
2025-11-17 00:37:03,shower,21.08,2.37,41.26
2025-11-17 00:22:25,washing_machine,9.99,3.9,
2025-11-17 00:02:08,garden_irrigation,3.25,3.96,6.76
2025-11-17 00:33:32,washing_machine,15.32,2.75,4.07
2025-11-17 00:13:00,kitchen_sink,19.62,4.58,7.45
2025-11-17 00:42:11,dishwasher,1184.0,3.75,4.27
2025-11-17 00:07:05,bath,25.35,4.0,39.64
2025-11-17 00:51:43,dishwasher,22.71,2.47,36.04
2025-11-17 00:18:04,toilet_flush,11.98,1.5,27.36
2025-11-17 00:22:41,garden_irrigation,26.54,4.53,33.85
2025-11-17 00:07:03,shower,22.88,4.38,8.16
2025-11-17 00:35:47,dishwasher,22.49,1.93,15.34
2025-11-17 00:14:51,bath,19.59,2.81,4.28
2025-11-17 00:35:29,washing_machine,0.89,3.81,1.77
2025-11-17 00:35:29,garden_irrigation,24.53,3.78,50.92
2025-11-17 00:19:16,kitchen_sink,13.47,4.51,33.61
2025-11-17 00:52:09,dishwasher,33.02,1.99,37.91
2025-11-17 00:42:08,shower,28.72,3.0,
2025-11-17 00:42:08,None,20.78,1.84,
2025-11-17 00:56:09,dishwasher,9.2,2.86,14.28
2025-11-17 00:50:05,bath,7.53,1.55,18.17
2025-11-17 00:14:47,washing_machine,12.24,4.64,5.36
2025-11-17 00:14:47,shower,16.94,3.34,8.12
2025-11-17 00:00:23,bath,10.71,4.47,19.43
2025-11-17 00:38:21,toilet_flush,18.27,1.71,31.69
2025-11-17 00:30:49,toilet_flush,6.21,2.3,4.82
2025-11-17 00:27:33,garden_irrigation,34.23,2.41,70.86
2025-11-17 00:40:50,dishwasher,4.22,2.85,2.09
2025-11-17 00:25:20,None,32.65,4.31,76.05
2025-11-17 00:23:06,garden_irrigation,32.02,2.85,21.21
2025-11-17 00:35:15,shower,18.62,2.22,7.21
2025-11-17 00:35:39,bath,2551.0,1.73,25.02
2025-11-17 00:21:00,garden_irrigation,15.54,1.78,9.82
2025-11-17 00:20:50,dishwasher,22.24,4.16,31.4
2025-11-17 00:45:33,washing_machine,12.25,3.06,21.8
2025-11-17 00:00:12,dishwasher,10.89,4.04,14.47
2025-11-17 00:16:26,toilet_flush,20.45,3.89,35.16
2025-11-17 00:55:15,toilet_flush,17.69,1.97,18.39
2025-11-17 00:55:12,shower,20.49,2.0,5.41
2025-11-17 00:29:02,kitchen_sink,10.39,4.14,25.36
2025-11-17 00:59:34,garden_irrigation,13.16,4.02,27.43
2025-11-17 00:38:48,None,3.39,2.82,1.25
2025-11-17 00:44:28,toilet_flush,2.3,1.77,2.84
2025-11-17 00:28:07,dishwasher,9.24,1.54,15.34
2025-11-17 00:17:55,washing_machine,3.06,2.51,1.95
2025-11-17 00:11:25,washing_machine,4.08,1.53,6.24
2025-11-17 00:31:17,bath,28.55,2.31,40.75
2025-11-17 00:30:37,kitchen_sink,1.84,2.97,1.25
2025-11-17 00:59:38,kitchen_sink,23.23,1.92,12.19
2025-11-17 00:22:22,toilet_flush,9.9,1.86,19.26
2025-11-17 00:31:23,kitchen_sink,30.57,4.64,28.8
2025-11-17 00:07:55,kitchen_sink,17.23,3.55,13.12
2025-11-17 00:42:56,washing_machine,11.04,4.77,20.94
2025-11-17 00:58:00,bath,18.36,2.71,34.75
2025-11-17 00:36:23,garden_irrigation,13.68,3.87,11.43
2025-11-17 00:11:49,dishwasher,19.97,2.22,44.07
2025-11-17 00:38:45,washing_machine,4.45,3.66,7.93
2025-11-17 00:22:00,bath,34.9,1.95,34.73
2025-11-17 00:44:49,washing_machine,15.18,1.51,
2025-11-17 00:57:46,toilet_flush,12.51,4.76,23.41
2025-11-17 00:54:19,bath,25.0,3.44,17.17
2025-11-17 00:10:11,bath,13.05,4.74,16.68
2025-11-17 00:13:46,toilet_flush,29.25,2.67,49.82
2025-11-17 00:20:53,bath,16.17,2.65,23.3
2025-11-17 00:20:53,dishwasher,25.32,2.9,40.49
2025-11-17 00:40:55,garden_irrigation,4.21,3.97,6.13
2025-11-17 00:55:24,shower,29.69,3.48,19.54
2025-11-17 00:38:50,kitchen_sink,25.88,4.74,29.59
2025-11-17 00:38:50,bath,7.8,1.59,11.1
2025-11-17 00:54:21,kitchen_sink,5.51,3.98,10.99
2025-11-17 00:29:49,washing_machine,11.41,2.66,19.44
2025-11-17 00:18:00,washing_machine,34.17,2.13,40.36
2025-11-17 00:17:19,bath,9.36,3.29,22.85
2025-11-17 00:09:49,bath,16.24,3.27,7.27
2025-11-17 00:06:48,bath,1.54,1.98,1.04
2025-11-17 00:36:22,dishwasher,14.2,2.21,13.99
2025-11-17 00:50:08,dishwasher,20.21,2.93,14.67
2025-11-17 00:14:24,garden_irrigation,33.38,2.93,54.69
2025-11-17 00:27:52,bath,18.33,2.61,5.33
2025-11-17 00:19:14,dishwasher,28.76,2.02,17.49
2025-11-17 00:38:25,kitchen_sink,19.38,1.52,16.95
2025-11-17 00:53:11,washing_machine,1.91,4.9,3.38
2025-11-17 00:39:39,washing_machine,11.37,4.8,25.18
2025-11-17 00:28:25,dishwasher,20.36,3.19,41.46
2025-11-17 00:46:36,bath,33.3,4.98,20.61
2025-11-17 00:28:23,toilet_flush,30.14,3.86,45.22
2025-11-17 00:08:07,dishwasher,8.38,1.74,2.25
2025-11-17 00:39:24,shower,8.09,1.91,7.4
2025-11-17 00:51:47,bath,7.44,4.71,15.28
2025-11-17 00:54:24,garden_irrigation,32.33,3.71,40.42
2025-11-17 00:52:59,shower,29.92,4.45,16.3
2025-11-17 00:57:31,shower,27.23,4.64,32.91
2025-11-17 00:32:01,bath,14.05,3.07,9.21
2025-11-17 00:40:50,garden_irrigation,17.9,1.67,19.77
2025-11-17 00:34:09,dishwasher,16.52,2.16,21.84
2025-11-17 00:30:53,kitchen_sink,9.24,1.73,9.28
2025-11-17 00:12:57,bath,17.92,2.16,42.2
2025-11-17 00:07:30,washing_machine,1.55,2.94,2.32
2025-11-17 00:06:37,garden_irrigation,5.05,1.91,10.8
2025-11-17 00:13:38,washing_machine,31.09,2.08,60.62
2025-11-17 00:13:38,dishwasher,26.43,3.06,45.48
2025-11-17 00:36:21,dishwasher,15.09,2.69,20.26
2025-11-17 00:42:05,dishwasher,18.34,3.14,3.76
2025-11-17 00:29:05,bath,13.26,3.0,21.36
2025-11-17 00:41:51,dishwasher,26.06,3.76,26.55
2025-11-17 00:20:50,bath,27.55,4.78,12.97
2025-11-17 00:17:34,toilet_flush,26.83,1.88,32.8
2025-11-17 00:39:52,shower,25.43,1.85,48.11
2025-11-17 00:33:28,toilet_flush,7.56,4.48,18.23
2025-11-17 00:19:24,dishwasher,1216.0,3.27,12.89
2025-11-17 00:28:34,shower,16.71,4.18,24.2
2025-11-17 00:56:18,dishwasher,11.91,2.25,25.7
2025-11-17 00:07:55,dishwasher,26.55,4.4,25.71
2025-11-17 00:47:08,kitchen_sink,11.86,4.73,6.25
2025-11-17 00:55:42,garden_irrigation,5.27,-3.72,4.47
2025-11-17 00:26:27,kitchen_sink,14.27,1.87,32.36
2025-11-17 00:27:33,None,34.31,4.63,19.44
2025-11-17 00:27:33,bath,8.29,4.27,7.94
2025-11-17 00:06:14,dishwasher,21.62,4.13,27.43
2025-11-17 00:23:11,toilet_flush,15.44,1.63,33.17
2025-11-17 00:02:46,dishwasher,2.95,4.3,6.95
2025-11-17 00:45:45,shower,17.33,1.98,20.44
2025-11-17 00:19:39,dishwasher,24.72,2.28,57.93
2025-11-17 00:25:51,bath,18.21,3.52,10.4
2025-11-17 00:12:38,kitchen_sink,30.59,2.43,
2025-11-17 00:41:52,bath,10.47,3.81,24.95
2025-11-17 00:45:39,bath,3.48,3.63,
2025-11-17 00:09:15,kitchen_sink,32.81,1.88,20.59
2025-11-17 00:41:22,toilet_flush,13.55,3.8,17.92
2025-11-17 00:13:13,dishwasher,20.39,4.73,
2025-11-17 00:33:27,bath,27.82,2.06,58.48
2025-11-17 00:32:26,toilet_flush,11.69,3.59,25.57
2025-11-17 00:52:45,bath,25.21,2.7,38.07
2025-11-17 00:23:56,bath,5.17,3.11,11.34
2025-11-17 00:09:26,kitchen_sink,10.55,2.5,14.49
2025-11-17 00:37:08,shower,5.49,2.74,8.76
2025-11-17 00:55:45,None,28.49,1.6,55.41
2025-11-17 00:51:33,shower,8.18,4.94,9.64
2025-11-17 00:09:35,garden_irrigation,25.25,3.69,9.32
2025-11-17 00:26:12,kitchen_sink,33.04,3.25,33.22
2025-11-17 00:36:26,garden_irrigation,18.71,2.84,30.59
2025-11-17 00:35:10,bath,19.13,3.39,12.29
2025-11-17 00:42:24,kitchen_sink,1641.0,2.83,8.88
2025-11-17 00:12:42,garden_irrigation,11.74,2.76,10.26
2025-11-17 00:48:33,washing_machine,16.91,3.12,4.63
2025-11-17 00:23:48,shower,21.3,2.47,40.68
2025-11-17 00:47:52,shower,34.52,2.13,27.44
2025-11-17 00:29:41,washing_machine,32.85,3.45,15.96
2025-11-17 00:23:45,toilet_flush,30.24,4.45,54.67
2025-11-17 00:28:50,washing_machine,31.18,2.03,66.69
2025-11-17 00:24:00,dishwasher,16.64,1.61,4.09
2025-11-17 00:25:06,shower,23.18,2.36,17.09
2025-11-17 00:09:11,dishwasher,31.38,4.93,74.5
2025-11-17 00:57:06,kitchen_sink,14.06,4.4,15.27
2025-11-17 00:42:33,None,33.68,3.59,79.44
2025-11-17 00:14:39,shower,14.84,4.75,12.33
2025-11-17 00:09:40,dishwasher,21.24,3.06,14.9
2025-11-17 00:10:02,washing_machine,24.99,4.94,17.3
2025-11-17 00:42:36,kitchen_sink,33.3,2.54,13.19
2025-11-17 00:24:42,shower,8.94,2.34,20.22
2025-11-17 00:23:30,washing_machine,26.24,3.73,64.38
2025-11-17 00:23:30,dishwasher,18.47,2.82,44.24
2025-11-17 00:14:07,shower,9.77,3.69,21.1
2025-11-17 00:49:40,washing_machine,27.29,2.57,58.61
2025-11-17 00:01:24,bath,19.55,3.66,33.64
2025-11-17 00:52:53,washing_machine,23.3,2.47,48.94
2025-11-17 00:09:24,shower,11.64,1.68,7.91
2025-11-17 00:34:00,kitchen_sink,17.1,4.69,18.68
2025-11-17 00:29:41,shower,21.8,4.59,36.49
2025-11-17 00:23:12,shower,14.47,4.9,32.01
2025-11-17 00:10:02,bath,7.34,4.01,12.62
2025-11-17 00:25:39,kitchen_sink,33.68,3.89,71.73
2025-11-17 00:49:38,bath,18.15,3.46,23.42
2025-11-17 00:10:32,shower,25.82,1.94,47.76
2025-11-17 00:29:17,bath,14.68,2.16,36.02
2025-11-17 00:13:13,garden_irrigation,12.75,2.51,7.05
2025-11-17 00:28:59,garden_irrigation,14.55,4.62,33.93
2025-11-17 00:23:49,garden_irrigation,14.62,2.11,20.49
2025-11-17 00:24:14,washing_machine,19.27,4.73,32.36
2025-11-17 00:00:43,toilet_flush,19.25,3.33,42.72
2025-11-17 00:08:32,dishwasher,17.65,4.0,20.16
2025-11-17 00:44:42,bath,5.15,1.89,5.99
2025-11-17 00:17:56,shower,17.61,2.44,24.87
2025-11-17 00:00:28,toilet_flush,6.33,4.85,1.54
2025-11-17 00:20:53,bath,4.85,2.43,6.51
2025-11-17 00:20:53,garden_irrigation,32.68,2.54,28.42
2025-11-17 00:39:36,dishwasher,21.37,2.19,49.88
2025-11-17 00:36:41,kitchen_sink,23.25,1.95,9.34
2025-11-17 00:36:41,garden_irrigation,14.36,2.32,18.04
2025-11-17 00:37:55,dishwasher,31.86,3.75,75.8
2025-11-17 00:16:45,shower,22.51,3.09,51.15
2025-11-17 00:59:08,toilet_flush,27.04,3.44,49.03
2025-11-17 00:51:47,toilet_flush,13.22,1.93,20.56
2025-11-17 00:17:46,bath,33.62,4.31,28.43
2025-11-17 00:41:15,washing_machine,28.81,4.24,30.08
2025-11-17 00:13:35,kitchen_sink,29.96,1.58,12.2
2025-11-17 00:04:00,dishwasher,6.44,2.84,12.93
2025-11-17 00:34:52,garden_irrigation,9.85,1.74,9.31
2025-11-17 00:33:53,dishwasher,10.35,4.27,17.97
2025-11-17 00:37:24,dishwasher,9.85,4.08,10.07
2025-11-17 00:33:43,kitchen_sink,30.01,4.66,38.05
2025-11-17 00:18:32,shower,1.6,2.33,2.36
2025-11-17 00:34:08,washing_machine,3.13,3.1,6.4
2025-11-17 00:20:00,garden_irrigation,9.95,2.15,6.82
2025-11-17 00:01:32,shower,7.4,2.8,8.27
2025-11-17 00:10:02,kitchen_sink,8.5,3.33,4.24
2025-11-17 00:50:08,washing_machine,28.03,1.69,10.49
2025-11-17 00:36:33,garden_irrigation,19.93,4.0,31.7
2025-11-17 00:42:30,kitchen_sink,0.7,3.4,0.44
2025-11-17 00:12:00,garden_irrigation,15.31,4.4,5.17
2025-11-17 00:11:16,dishwasher,14.57,2.45,32.98
2025-11-17 00:08:08,washing_machine,4.43,4.66,6.33
2025-11-17 00:32:00,washing_machine,23.83,5.0,12.14
2025-11-17 00:40:56,kitchen_sink,24.72,4.72,7.98
2025-11-17 00:10:26,garden_irrigation,25.37,4.22,12.07
2025-11-17 00:55:35,toilet_flush,25.63,4.34,32.91
2025-11-17 00:24:36,shower,0.5,3.51,0.87
2025-11-17 00:21:08,washing_machine,33.41,2.17,55.96
2025-11-17 00:21:08,garden_irrigation,28.59,3.87,15.21
2025-11-17 00:48:38,kitchen_sink,31.69,3.99,52.51
2025-11-17 00:05:08,dishwasher,1.04,4.95,1.18
2025-11-17 00:43:36,kitchen_sink,32.72,3.39,41.52
2025-11-17 00:43:36,washing_machine,28.44,2.45,58.11
2025-11-17 00:32:48,bath,29.38,3.89,28.34
2025-11-17 00:25:53,washing_machine,3.72,4.93,2.0
2025-11-17 00:34:45,dishwasher,25.99,2.12,57.41
2025-11-17 00:11:39,bath,33.62,2.64,23.13
